PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID
1712,2025-10-22,10:01:29,,,,,,,"Stewart, Cameron",3000004,Left,MOC_SAN,Undefined,,,,,,Undefined,,InPlay,Undefined,FlyBall,Undefined,,,,,,,,,,,,,,,,,,,,,,96.11,36.09,-13.81,2607.76,,,,280.27,280.27,-13.22,3.33,,,,,,,,,,,,MOC_SAN,,MockField,JUCO,NJCAA,20251022-MockField-BP-1,ba26f359-95e2-440e-819d-7e76d989551a,,,,,,,,,,,8aab027d-d7d1-4967-8647-1a5234f56ae9,2025-10-22,17:01:29,2025-10-22T10:01:29,2025-10-22T17:01:29Z,FlyBall,v3,,,,,,,,a6d4217b-6cda-4c46-b890-ae4b3d1d566a
1713,2025-10-22,10:01:59,,,,,,,"Stewart, Cameron",3000004,Left,MOC_SAN,Undefined,,,,,,Undefined,,InPlay,Undefined,FlyBall,Undefined,,,,,,,,,,,,,,,,,,,,,,98.93,20.0,-6.18,2622.42,,,,218.1,218.1,-10.24,3.04,,,,,,,,,,,,MOC_SAN,,MockField,JUCO,NJCAA,20251022-MockField-BP-1,52a16217-2b44-4286-b37f-18581fa20a7c,,,,,,,,,,,8aab027d-d7d1-4967-8647-1a5234f56ae9,2025-10-22,17:01:59,2025-10-22T10:01:59,2025-10-22T17:01:59Z,FlyBall,v3,,,,,,,,8d3c9b05-2eef-45de-8e0f-1940f7302ada
1714,2025-10-22,10:02:21,,,,,,,"Stewart, Cameron",3000004,Left,MOC_SAN,Undefined,,,,,,Undefined,,InPlay,Undefined,Popup,Undefined,,,,,,,,,,,,,,,,,,,,,,84.53,52.95,12.19,2738.13,,,,131.59,131.59,2.3,1.97,,,,,,,,,,,,MOC_SAN,,MockField,JUCO,NJCAA,20251022-MockField-BP-1,ef41f060-4389-489f-a3be-c0d45d7e5048,,,,,,,,,,,8aab027d-d7d1-4967-8647-1a5234f56ae9,2025-10-22,17:02:21,2025-10-22T10:02:21,2025-10-22T17:02:21Z,Popup,v3,,,,,,,,b673b5c9-880d-41d2-b376-56fa6ea7ad51
1715,2025-10-22,10:02:59,,,,,,,"Stewart, Cameron",3000004,Left,MOC_SAN,Undefined,,,,,,Undefined,,InPlay,Undefined,FlyBall,Undefined,,,,,,,,,,,,,,,,,,,,,,91.61,31.04,-31.1,1889.07,,,,254.48,254.48,-26.21,2.05,,,,,,,,,,,,MOC_SAN,,MockField,JUCO,NJCAA,20251022-MockField-BP-1,08983f3f-7162-4837-a113-999c575f31cb,,,,,,,,,,,8aab027d-d7d1-4967-8647-1a5234f56ae9,2025-10-22,17:02:59,2025-10-22T10:02:59,2025-10-22T17:02:59Z,FlyBall,v3,,,,,,,,82288b26-5c03-41dc-bf92-1927409c904e
1716,2025-10-22,10:03:32,,,,,,,"Stewart, Cameron",3000004,Left,MOC_SAN,Undefined,,,,,,Undefined,,InPlay,Undefined,FlyBall,Undefined,,,,,,,,,,,,,,,,,,,,,,89.42,22.18,-13.81,2862.46,,,,161.98,161.98,-14.62,4.26,,,,,,,,,,,,MOC_SAN,,MockField,JUCO,NJCAA,20251022-MockField-BP-1,a9df0387-0bfc-4666-a2ca-c0ccdd13ce37,,,,,,,,,,,8aab027d-d7d1-4967-8647-1a5234f56ae9,2025-10-22,17:03:32,2025-10-22T10:03:32,2025-10-22T17:03:32Z,FlyBall,v3,,,,,,,,9aae0262-7b28-470b-ba0e-59fd649bd8d2
1717,2025-10-22,10:03:55,,,,,,,"Stewart, Cameron",3000004,Left,MOC_SAN,Undefined,,,,,,Undefined,,InPlay,Undefined,FlyBall,Undefined,,,,,,,,,,,,,,,,,,,,,,87.65,33.15,18.47,2693.77,,,,404.93,404.93,15.94,1.92,,,,,,,,,,,,MOC_SAN,,MockField,JUCO,NJCAA,20251022-MockField-BP-1,48d87eeb-1d9d-4afa-8341-d8c2ce7d1ff1,,,,,,,,,,,8aab027d-d7d1-4967-8647-1a5234f56ae9,2025-10-22,17:03:55,2025-10-22T10:03:55,2025-10-22T17:03:55Z,FlyBall,v3,,,,,,,,5119cc79-02bf-4f6e-b1c1-40069c97109f
1718,2025-10-22,10:04:19,,,,,,,"Stewart, Cameron",3000004,Left,MOC_SAN,Undefined,,,,,,Undefined,,InPlay,Undefined,LineDrive,Undefined,,,,,,,,,,,,,,,,,,,,,,84.57,15.95,72.8,3039.15,,,,225.2,225.2,46.38,0.56,,,,,,,,,,,,MOC_SAN,,MockField,JUCO,NJCAA,20251022-MockField-BP-1,eca958ef-e90f-40b4-aac7-c47cc4ca6648,,,,,,,,,,,8aab027d-d7d1-4967-8647-1a5234f56ae9,2025-10-22,17:04:19,2025-10-22T10:04:19,2025-10-22T17:04:19Z,LineDrive,v3,,,,,,,,306a5bf0-a51c-4ea1-b760-39851f2d8d01
1719,2025-10-22,10:04:48,,,,,,,"Stewart, Cameron",3000004,Left,MOC_SAN,Undefined,,,,,,Undefined,,InPlay,Undefined,GroundBall,Undefined,,,,,,,,,,,,,,,,,,,,,,93.24,-12.93,27.7,,,,,123.25,123.25,8.98,,,,,,,,,,,,,MOC_SAN,,MockField,JUCO,NJCAA,20251022-MockField-BP-1,bc49df51-3203-4197-a9e0-8535ea6e0a75,,,,,,,,,,,8aab027d-d7d1-4967-8647-1a5234f56ae9,2025-10-22,17:04:48,2025-10-22T10:04:48,2025-10-22T17:04:48Z,GroundBall,v3,,,,,,,,e8bd6317-035d-4ca9-8845-2bed8cec4576
1720,2025-10-22,10:05:23,,,,,,,"Stewart, Cameron",3000004,Left,MOC_SAN,Undefined,,,,,,Undefined,,InPlay,Undefined,FlyBall,Undefined,,,,,,,,,,,,,,,,,,,,,,100.47,44.74,4.23,1642.33,,,,345.36,345.36,-7.92,3.37,,,,,,,,,,,,MOC_SAN,,MockField,JUCO,NJCAA,20251022-MockField-BP-1,1a4ac841-87d5-4b1c-8cc2-51c57930d180,,,,,,,,,,,8aab027d-d7d1-4967-8647-1a5234f56ae9,2025-10-22,17:05:23,2025-10-22T10:05:23,2025-10-22T17:05:23Z,FlyBall,v3,,,,,,,,94e6dd7f-1ef6-420b-8e53-e92d5bea9cd3
1721,2025-10-22,10:05:43,,,,,,,"Stewart, Cameron",3000004,Left,MOC_SAN,Undefined,,,,,,Undefined,,InPlay,Undefined,GroundBall,Undefined,,,,,,,,,,,,,,,,,,,,,,87.37,-8.13,26.0,,,,,54.53,54.53,12.25,,,,,,,,,,,,,MOC_SAN,,MockField,JUCO,NJCAA,20251022-MockField-BP-1,6c1e6620-85d0-484a-9c14-98a34fc6881d,,,,,,,,,,,8aab027d-d7d1-4967-8647-1a5234f56ae9,2025-10-22,17:05:43,2025-10-22T10:05:43,2025-10-22T17:05:43Z,GroundBall,v3,,,,,,,,25c6773f-9424-46ae-a501-50da44170760
1722,2025-10-22,10:06:17,,,,,,,"Stewart, Cameron",3000004,Left,MOC_SAN,Undefined,,,,,,Undefined,,InPlay,Undefined,FlyBall,Undefined,,,,,,,,,,,,,,,,,,,,,,96.18,34.9,-2.92,3064.37,,,,239.78,239.78,4.31,2.26,,,,,,,,,,,,MOC_SAN,,MockField,JUCO,NJCAA,20251022-MockField-BP-1,6712a19b-baf8-4fc5-8c27-531ae2278dfa,,,,,,,,,,,8aab027d-d7d1-4967-8647-1a5234f56ae9,2025-10-22,17:06:17,2025-10-22T10:06:17,2025-10-22T17:06:17Z,FlyBall,v3,,,,,,,,4d655d7a-f15e-4f70-aacb-862bca1d92fd
1723,2025-10-22,10:06:48,,,,,,,"Stewart, Cameron",3000004,Left,MOC_SAN,Undefined,,,,,,Undefined,,InPlay,Undefined,Popup,Undefined,,,,,,,,,,,,,,,,,,,,,,99.74,77.93,-60.75,770.25,,,,85.45,85.45,-53.66,2.59,,,,,,,,,,,,MOC_SAN,,MockField,JUCO,NJCAA,20251022-MockField-BP-1,80590884-d05c-4706-ae70-ff2bac33e564,,,,,,,,,,,8aab027d-d7d1-4967-8647-1a5234f56ae9,2025-10-22,17:06:48,2025-10-22T10:06:48,2025-10-22T17:06:48Z,Popup,v3,,,,,,,,98014a0e-aca0-4400-a43f-b5ce22251687
1724,2025-10-22,10:07:32,,,,,,,"Stewart, Cameron",3000004,Left,MOC_SAN,Undefined,,,,,,Undefined,,InPlay,Undefined,Popup,Undefined,,,,,,,,,,,,,,,,,,,,,,93.27,51.82,-12.93,2986.28,,,,108.56,108.56,-2.04,4.49,,,,,,,,,,,,MOC_SAN,,MockField,JUCO,NJCAA,20251022-MockField-BP-1,9f074fb7-9c29-4d31-b5fb-ca0c283839fc,,,,,,,,,,,8aab027d-d7d1-4967-8647-1a5234f56ae9,2025-10-22,17:07:32,2025-10-22T10:07:32,2025-10-22T17:07:32Z,Popup,v3,,,,,,,,f3f239a5-41d2-4312-9200-991f1bc02720
1725,2025-10-22,10:08:13,,,,,,,"Stewart, Cameron",3000004,Left,MOC_SAN,Undefined,,,,,,Undefined,,InPlay,Undefined,LineDrive,Undefined,,,,,,,,,,,,,,,,,,,,,,97.06,7.59,2.28,2764.7,,,,118.69,118.69,4.89,2.5,,,,,,,,,,,,MOC_SAN,,MockField,JUCO,NJCAA,20251022-MockField-BP-1,ef7d9142-dac7-48ff-bcfa-2945f263e031,,,,,,,,,,,8aab027d-d7d1-4967-8647-1a5234f56ae9,2025-10-22,17:08:13,2025-10-22T10:08:13,2025-10-22T17:08:13Z,LineDrive,v3,,,,,,,,e6fea99d-a8fc-44fc-984c-a04adf1e3442
1726,2025-10-22,10:08:37,,,,,,,"Stewart, Cameron",3000004,Left,MOC_SAN,Undefined,,,,,,Undefined,,InPlay,Undefined,GroundBall,Undefined,,,,,,,,,,,,,,,,,,,,,,90.78,-0.38,7.73,,,,,74.24,74.24,8.64,,,,,,,,,,,,,MOC_SAN,,MockField,JUCO,NJCAA,20251022-MockField-BP-1,a66661b4-5821-4698-afab-67985f2efcec,,,,,,,,,,,8aab027d-d7d1-4967-8647-1a5234f56ae9,2025-10-22,17:08:37,2025-10-22T10:08:37,2025-10-22T17:08:37Z,GroundBall,v3,,,,,,,,061d2963-a063-4724-96d8-fce80f08df88
1727,2025-10-22,10:09:00,,,,,,,"Stewart, Cameron",3000004,Left,MOC_SAN,Undefined,,,,,,Undefined,,InPlay,Undefined,GroundBall,Undefined,,,,,,,,,,,,,,,,,,,,,,82.44,-7.23,-4.05,,,,,59.51,59.51,-5.73,,,,,,,,,,,,,MOC_SAN,,MockField,JUCO,NJCAA,20251022-MockField-BP-1,3bf1b703-2023-4651-8b91-f4a639bd6874,,,,,,,,,,,8aab027d-d7d1-4967-8647-1a5234f56ae9,2025-10-22,17:09:00,2025-10-22T10:09:00,2025-10-22T17:09:00Z,GroundBall,v3,,,,,,,,b1be932d-45f7-4399-96ae-eeaf135a3942
1728,2025-10-22,10:09:34,,,,,,,"Stewart, Cameron",3000004,Left,MOC_SAN,Undefined,,,,,,Undefined,,InPlay,Undefined,FlyBall,Undefined,,,,,,,,,,,,,,,,,,,,,,95.03,26.45,-14.14,4243.93,,,,286.45,286.45,-17.34,1.96,,,,,,,,,,,,MOC_SAN,,MockField,JUCO,NJCAA,20251022-MockField-BP-1,ec544bfd-e74c-4ebb-a308-1813a566d106,,,,,,,,,,,8aab027d-d7d1-4967-8647-1a5234f56ae9,2025-10-22,17:09:34,2025-10-22T10:09:34,2025-10-22T17:09:34Z,FlyBall,v3,,,,,,,,51a89492-cad2-4430-bd0d-a010781a4fe2
1729,2025-10-22,10:09:58,,,,,,,"Stewart, Cameron",3000004,Left,MOC_SAN,Undefined,,,,,,Undefined,,InPlay,Undefined,FlyBall,Undefined,,,,,,,,,,,,,,,,,,,,,,84.18,25.81,46.75,1935.26,,,,377.41,377.41,50.25,4.93,,,,,,,,,,,,MOC_SAN,,MockField,JUCO,NJCAA,20251022-MockField-BP-1,72d1af45-8525-4028-8f23-8902db27b306,,,,,,,,,,,8aab027d-d7d1-4967-8647-1a5234f56ae9,2025-10-22,17:09:58,2025-10-22T10:09:58,2025-10-22T17:09:58Z,FlyBall,v3,,,,,,,,a26aed98-9cff-49e7-b58e-0f85ae9f84a4
1730,2025-10-22,10:10:21,,,,,,,"Stewart, Cameron",3000004,Left,MOC_SAN,Undefined,,,,,,Undefined,,InPlay,Undefined,FlyBall,Undefined,,,,,,,,,,,,,,,,,,,,,,94.87,24.48,45.94,3039.99,,,,276.59,276.59,25.47,3.44,,,,,,,,,,,,MOC_SAN,,MockField,JUCO,NJCAA,20251022-MockField-BP-1,cf910a85-5e24-4c22-828c-cdc52271ad2e,,,,,,,,,,,8aab027d-d7d1-4967-8647-1a5234f56ae9,2025-10-22,17:10:21,2025-10-22T10:10:21,2025-10-22T17:10:21Z,FlyBall,v3,,,,,,,,028356a5-fccc-4b35-9891-67d8c995f677
1731,2025-10-22,10:00:25,,,,,,,"Davis, Marcus",3000005,Right,MOC_SAN,Undefined,,,,,,Undefined,,InPlay,Undefined,FlyBall,Undefined,,,,,,,,,,,,,,,,,,,,,,86.37,38.74,-19.84,2282.52,,,,362.0,362.0,-20.0,4.63,,,,,,,,,,,,MOC_SAN,,MockField,JUCO,NJCAA,20251022-MockField-BP-1,794174e5-afb6-43f5-8151-85d2d1097abd,,,,,,,,,,,8aab027d-d7d1-4967-8647-1a5234f56ae9,2025-10-22,17:00:25,2025-10-22T10:00:25,2025-10-22T17:00:25Z,FlyBall,v3,,,,,,,,15417fe6-f256-48cc-ac00-b2ca41255994
1732,2025-10-22,10:01:02,,,,,,,"Davis, Marcus",3000005,Right,MOC_SAN,Undefined,,,,,,Undefined,,InPlay,Undefined,LineDrive,Undefined,,,,,,,,,,,,,,,,,,,,,,80.03,8.04,-25.72,2496.75,,,,218.47,218.47,-38.85,1.39,,,,,,,,,,,,MOC_SAN,,MockField,JUCO,NJCAA,20251022-MockField-BP-1,8670bdcb-be7f-41f2-af93-ee2734b2fd6d,,,,,,,,,,,8aab027d-d7d1-4967-8647-1a5234f56ae9,2025-10-22,17:01:02,2025-10-22T10:01:02,2025-10-22T17:01:02Z,LineDrive,v3,,,,,,,,00d40302-5f33-45ab-8f35-8bf12a2d3e84
1733,2025-10-22,10:01:27,,,,,,,"Davis, Marcus",3000005,Right,MOC_SAN,Undefined,,,,,,Undefined,,InPlay,Undefined,GroundBall,Undefined,,,,,,,,,,,,,,,,,,,,,,76.93,-14.89,-70.19,,,,,77.51,77.51,-51.9,,,,,,,,,,,,,MOC_SAN,,MockField,JUCO,NJCAA,20251022-MockField-BP-1,eb0a1053-43be-4f5e-a829-06bb6cc5aa13,,,,,,,,,,,8aab027d-d7d1-4967-8647-1a5234f56ae9,2025-10-22,17:01:27,2025-10-22T10:01:27,2025-10-22T17:01:27Z,GroundBall,v3,,,,,,,,c2e7d3c5-3a5b-4531-b5b8-533f5e15657f
1734,2025-10-22,10:01:58,,,,,,,"Davis, Marcus",3000005,Right,MOC_SAN,Undefined,,,,,,Undefined,,InPlay,Undefined,GroundBall,Undefined,,,,,,,,,,,,,,,,,,,,,,82.16,-5.21,-2.4,,,,,33.73,33.73,17.58,,,,,,,,,,,,,MOC_SAN,,MockField,JUCO,NJCAA,20251022-MockField-BP-1,d9ea7cba-7da7-459b-9321-354dcd5d1430,,,,,,,,,,,8aab027d-d7d1-4967-8647-1a5234f56ae9,2025-10-22,17:01:58,2025-10-22T10:01:58,2025-10-22T17:01:58Z,GroundBall,v3,,,,,,,,a2ea8c34-6d5e-41bd-bb17-07bdaf58dc13
1735,2025-10-22,10:02:32,,,,,,,"Davis, Marcus",3000005,Right,MOC_SAN,Undefined,,,,,,Undefined,,InPlay,Undefined,GroundBall,Undefined,,,,,,,,,,,,,,,,,,,,,,75.3,1.24,-52.22,,,,,121.77,121.77,-24.58,,,,,,,,,,,,,MOC_SAN,,MockField,JUCO,NJCAA,20251022-MockField-BP-1,2fa17518-ab91-488b-86f4-c65af67d494d,,,,,,,,,,,8aab027d-d7d1-4967-8647-1a5234f56ae9,2025-10-22,17:02:32,2025-10-22T10:02:32,2025-10-22T17:02:32Z,GroundBall,v3,,,,,,,,1a3b2206-d37e-4fec-9116-db70f1b7c74f
1736,2025-10-22,10:03:15,,,,,,,"Davis, Marcus",3000005,Right,MOC_SAN,Undefined,,,,,,Undefined,,InPlay,Undefined,GroundBall,Undefined,,,,,,,,,,,,,,,,,,,,,,89.69,-1.65,30.97,,,,,89.25,89.25,31.37,,,,,,,,,,,,,MOC_SAN,,MockField,JUCO,NJCAA,20251022-MockField-BP-1,1fc8cf4b-2bd5-4bf5-92c2-febed24f32c4,,,,,,,,,,,8aab027d-d7d1-4967-8647-1a5234f56ae9,2025-10-22,17:03:15,2025-10-22T10:03:15,2025-10-22T17:03:15Z,GroundBall,v3,,,,,,,,7186ff82-61b9-4918-bcf5-db614867c94b
1737,2025-10-22,10:03:55,,,,,,,"Davis, Marcus",3000005,Right,MOC_SAN,Undefined,,,,,,Undefined,,InPlay,Undefined,FlyBall,Undefined,,,,,,,,,,,,,,,,,,,,,,90.37,28.88,-9.32,2907.83,,,,233.86,233.86,-11.7,3.47,,,,,,,,,,,,MOC_SAN,,MockField,JUCO,NJCAA,20251022-MockField-BP-1,5149a186-eb57-4118-a33e-55b1c3d61a3b,,,,,,,,,,,8aab027d-d7d1-4967-8647-1a5234f56ae9,2025-10-22,17:03:55,2025-10-22T10:03:55,2025-10-22T17:03:55Z,FlyBall,v3,,,,,,,,be1a2f43-0ef3-4faf-b012-ff91d79957ba
1738,2025-10-22,10:04:16,,,,,,,"Davis, Marcus",3000005,Right,MOC_SAN,Undefined,,,,,,Undefined,,InPlay,Undefined,FlyBall,Undefined,,,,,,,,,,,,,,,,,,,,,,88.06,20.0,-14.59,2470.92,,,,307.55,307.55,-10.51,0.42,,,,,,,,,,,,MOC_SAN,,MockField,JUCO,NJCAA,20251022-MockField-BP-1,144048e9-3410-4f88-8035-f3ac94566eb4,,,,,,,,,,,8aab027d-d7d1-4967-8647-1a5234f56ae9,2025-10-22,17:04:16,2025-10-22T10:04:16,2025-10-22T17:04:16Z,FlyBall,v3,,,,,,,,ddfeda92-b0bb-4ab8-9224-255700c462a2
1739,2025-10-22,10:04:39,,,,,,,"Davis, Marcus",3000005,Right,MOC_SAN,Undefined,,,,,,Undefined,,InPlay,Undefined,GroundBall,Undefined,,,,,,,,,,,,,,,,,,,,,,91.67,-9.56,11.83,,,,,88.7,88.7,11.23,,,,,,,,,,,,,MOC_SAN,,MockField,JUCO,NJCAA,20251022-MockField-BP-1,d758e554-0012-4576-9751-ec6b2f82d5d6,,,,,,,,,,,8aab027d-d7d1-4967-8647-1a5234f56ae9,2025-10-22,17:04:39,2025-10-22T10:04:39,2025-10-22T17:04:39Z,GroundBall,v3,,,,,,,,b6c60ca5-0a86-4524-a855-7d752a4b226b
1740,2025-10-22,10:05:05,,,,,,,"Davis, Marcus",3000005,Right,MOC_SAN,Undefined,,,,,,Undefined,,InPlay,Undefined,Popup,Undefined,,,,,,,,,,,,,,,,,,,,,,89.58,57.16,44.37,1979.13,,,,67.3,67.3,51.91,1.71,,,,,,,,,,,,MOC_SAN,,MockField,JUCO,NJCAA,20251022-MockField-BP-1,6ea2d56b-f804-490e-8611-99c69fe818bb,,,,,,,,,,,8aab027d-d7d1-4967-8647-1a5234f56ae9,2025-10-22,17:05:05,2025-10-22T10:05:05,2025-10-22T17:05:05Z,Popup,v3,,,,,,,,90c6f9e3-e4e4-4ab2-9d86-1cc2080f477d
1741,2025-10-22,10:05:43,,,,,,,"Davis, Marcus",3000005,Right,MOC_SAN,Undefined,,,,,,Undefined,,InPlay,Undefined,LineDrive,Undefined,,,,,,,,,,,,,,,,,,,,,,86.26,10.3,-3.13,3265.07,,,,187.74,187.74,-23.84,3.11,,,,,,,,,,,,MOC_SAN,,MockField,JUCO,NJCAA,20251022-MockField-BP-1,26abe22e-abfe-43d7-89fc-cd3d0bc4af20,,,,,,,,,,,8aab027d-d7d1-4967-8647-1a5234f56ae9,2025-10-22,17:05:43,2025-10-22T10:05:43,2025-10-22T17:05:43Z,LineDrive,v3,,,,,,,,998cda9c-6a7d-4190-8c3e-768d5a5fd323
1742,2025-10-22,10:06:04,,,,,,,"Davis, Marcus",3000005,Right,MOC_SAN,Undefined,,,,,,Undefined,,InPlay,Undefined,GroundBall,Undefined,,,,,,,,,,,,,,,,,,,,,,92.74,-2.84,24.61,,,,,40.62,40.62,19.25,,,,,,,,,,,,,MOC_SAN,,MockField,JUCO,NJCAA,20251022-MockField-BP-1,0c4b0e73-ce79-4eaa-b30a-333821d1873f,,,,,,,,,,,8aab027d-d7d1-4967-8647-1a5234f56ae9,2025-10-22,17:06:04,2025-10-22T10:06:04,2025-10-22T17:06:04Z,GroundBall,v3,,,,,,,,12802b2f-193b-4aa2-b2d7-945ea9a5b141
1743,2025-10-22,10:06:25,,,,,,,"Davis, Marcus",3000005,Right,MOC_SAN,Undefined,,,,,,Undefined,,InPlay,Undefined,GroundBall,Undefined,,,,,,,,,,,,,,,,,,,,,,84.64,-4.04,10.75,,,,,126.0,126.0,-0.49,,,,,,,,,,,,,MOC_SAN,,MockField,JUCO,NJCAA,20251022-MockField-BP-1,db35bd88-4329-4ee6-b8a6-ad0a60a704dc,,,,,,,,,,,8aab027d-d7d1-4967-8647-1a5234f56ae9,2025-10-22,17:06:25,2025-10-22T10:06:25,2025-10-22T17:06:25Z,GroundBall,v3,,,,,,,,d24a1951-a4b5-48a3-90fc-946bdfcca87c
1744,2025-10-22,10:06:58,,,,,,,"Davis, Marcus",3000005,Right,MOC_SAN,Undefined,,,,,,Undefined,,InPlay,Undefined,LineDrive,Undefined,,,,,,,,,,,,,,,,,,,,,,80.19,15.31,40.75,2794.56,,,,217.33,217.33,24.29,2.91,,,,,,,,,,,,MOC_SAN,,MockField,JUCO,NJCAA,20251022-MockField-BP-1,dd96a78a-213f-4eeb-9cec-f48adb0e01be,,,,,,,,,,,8aab027d-d7d1-4967-8647-1a5234f56ae9,2025-10-22,17:06:58,2025-10-22T10:06:58,2025-10-22T17:06:58Z,LineDrive,v3,,,,,,,,14652be2-38c6-4a03-8544-3ed544717e24
1745,2025-10-22,10:07:35,,,,,,,"Davis, Marcus",3000005,Right,MOC_SAN,Undefined,,,,,,Undefined,,InPlay,Undefined,FlyBall,Undefined,,,,,,,,,,,,,,,,,,,,,,83.66,29.25,-0.38,2975.34,,,,317.02,317.02,-11.5,2.72,,,,,,,,,,,,MOC_SAN,,MockField,JUCO,NJCAA,20251022-MockField-BP-1,40d0c827-15d9-46bf-baeb-7bd9ac825495,,,,,,,,,,,8aab027d-d7d1-4967-8647-1a5234f56ae9,2025-10-22,17:07:35,2025-10-22T10:07:35,2025-10-22T17:07:35Z,FlyBall,v3,,,,,,,,3eea5637-ff11-4275-accd-02f975aeb35f
1746,2025-10-22,10:07:56,,,,,,,"Davis, Marcus",3000005,Right,MOC_SAN,Undefined,,,,,,Undefined,,InPlay,Undefined,GroundBall,Undefined,,,,,,,,,,,,,,,,,,,,,,85.87,-0.8,-17.75,,,,,97.85,97.85,-2.67,,,,,,,,,,,,,MOC_SAN,,MockField,JUCO,NJCAA,20251022-MockField-BP-1,ae320478-eb67-4702-9427-de8ff287a63c,,,,,,,,,,,8aab027d-d7d1-4967-8647-1a5234f56ae9,2025-10-22,17:07:56,2025-10-22T10:07:56,2025-10-22T17:07:56Z,GroundBall,v3,,,,,,,,fc956600-caf8-486d-b131-52a12419f3e2
1747,2025-10-22,10:08:36,,,,,,,"Davis, Marcus",3000005,Right,MOC_SAN,Undefined,,,,,,Undefined,,InPlay,Undefined,GroundBall,Undefined,,,,,,,,,,,,,,,,,,,,,,80.2,-1.7,-6.66,,,,,58.86,58.86,-1.89,,,,,,,,,,,,,MOC_SAN,,MockField,JUCO,NJCAA,20251022-MockField-BP-1,7148d4fd-0277-40a7-abd0-f49de4bbd59a,,,,,,,,,,,8aab027d-d7d1-4967-8647-1a5234f56ae9,2025-10-22,17:08:36,2025-10-22T10:08:36,2025-10-22T17:08:36Z,GroundBall,v3,,,,,,,,895dd4fe-cb18-4e79-90c6-14811d4742f6
1748,2025-10-22,10:09:14,,,,,,,"Davis, Marcus",3000005,Right,MOC_SAN,Undefined,,,,,,Undefined,,InPlay,Undefined,GroundBall,Undefined,,,,,,,,,,,,,,,,,,,,,,79.37,-13.89,84.13,,,,,14.93,14.93,60.0,,,,,,,,,,,,,MOC_SAN,,MockField,JUCO,NJCAA,20251022-MockField-BP-1,2ecd7dc8-bb54-407d-b0ae-86c31100a546,,,,,,,,,,,8aab027d-d7d1-4967-8647-1a5234f56ae9,2025-10-22,17:09:14,2025-10-22T10:09:14,2025-10-22T17:09:14Z,GroundBall,v3,,,,,,,,45013728-caba-4b9c-b490-2ad4c256f765
1749,2025-10-22,10:09:40,,,,,,,"Davis, Marcus",3000005,Right,MOC_SAN,Undefined,,,,,,Undefined,,InPlay,Undefined,LineDrive,Undefined,,,,,,,,,,,,,,,,,,,,,,83.09,17.7,11.08,2623.45,,,,166.43,166.43,-4.18,3.51,,,,,,,,,,,,MOC_SAN,,MockField,JUCO,NJCAA,20251022-MockField-BP-1,c005cb3f-4cd7-4f09-831f-d0d9576952ab,,,,,,,,,,,8aab027d-d7d1-4967-8647-1a5234f56ae9,2025-10-22,17:09:40,2025-10-22T10:09:40,2025-10-22T17:09:40Z,LineDrive,v3,,,,,,,,98e32f54-68f1-45c6-833a-1ece6cb25957
1750,2025-10-22,10:10:11,,,,,,,"Davis, Marcus",3000005,Right,MOC_SAN,Undefined,,,,,,Undefined,,InPlay,Undefined,LineDrive,Undefined,,,,,,,,,,,,,,,,,,,,,,99.01,17.16,10.0,2565.12,,,,183.72,183.72,-5.48,0.3,,,,,,,,,,,,MOC_SAN,,MockField,JUCO,NJCAA,20251022-MockField-BP-1,98448beb-238e-4886-89c8-949fffc5304c,,,,,,,,,,,8aab027d-d7d1-4967-8647-1a5234f56ae9,2025-10-22,17:10:11,2025-10-22T10:10:11,2025-10-22T17:10:11Z,LineDrive,v3,,,,,,,,34a9c141-5f58-4826-a7a7-fc945da89b85
