PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID
28,2025-10-04,13:11:13,2,5,"Martinez, Diego",2000001,Right,MOC_SAN,"Webb, Isaiah",4000009,Right,OPP_VAL,Undefined,2,Top,1,1,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,93.07,-2.26,-0.22,2315.4,196.57,12:33,5.87,1.92,6.18,-19.41,15.64,10.2,0.9,-0.22,83.66,-5.08,1.01,0.44,,,,,,,,,,,,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251004-MockField-1,6c6792c7-4a38-4dc3-b22a-e5cf94cec39f,91.57,,,9.41,,,,,,,197c8984-f292-4a91-838c-b82fb1aaed2d,2025-10-04,20:11:13,2025-10-04T13:11:13,2025-10-04T20:11:13Z,,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,6bf73c1b-1983-400b-9221-3d00f189ccff
29,2025-10-04,13:11:42,2,6,"Martinez, Diego",2000001,Right,MOC_SAN,"Webb, Isaiah",4000009,Right,OPP_VAL,Undefined,2,Top,1,2,2,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,91.94,-0.7,-1.77,2272.46,200.28,12:40,5.79,1.87,6.15,-16.3,23.01,13.51,2.66,0.63,82.81,-5.53,-0.81,0.41,,,,,,,,,,,,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251004-MockField-1,fefeb1f4-0db5-4e52-9bff-4ff562a6a3b0,90.35,,,9.13,,,,,,,197c8984-f292-4a91-838c-b82fb1aaed2d,2025-10-04,20:11:42,2025-10-04T13:11:42,2025-10-04T20:11:42Z,,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,29008a3c-ee2f-4dee-acf5-638c7dfbb639
30,2025-10-04,13:12:11,2,7,"Martinez, Diego",2000001,Right,MOC_SAN,"Webb, Isaiah",4000009,Right,OPP_VAL,Undefined,2,Top,1,2,2,ChangeUp,Changeup,StrikeCalled,Strikeout,Undefined,Undefined,1,0,,83.81,-1.56,-1.51,1626.56,258.87,2:37,5.86,2.0,6.16,-29.18,6.66,16.12,3.06,0.06,76.71,-4.22,-1.63,0.42,,,,,,,,,,,,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251004-MockField-1,707d6947-595c-477f-a981-47312cce00a2,81.91,,,7.1,,,,,,,197c8984-f292-4a91-838c-b82fb1aaed2d,2025-10-04,20:12:11,2025-10-04T13:12:11,2025-10-04T20:12:11Z,,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,edb96da3-f1a5-43ef-9390-61c0406dedc8
31,2025-10-04,13:12:34,3,1,"Martinez, Diego",2000001,Right,MOC_SAN,"Vasquez, Ricky",4000001,Right,OPP_VAL,Undefined,2,Top,2,0,0,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,92.7,-1.58,-1.34,2326.52,216.76,1:13,5.98,1.95,5.95,-14.66,19.18,9.42,2.12,0.04,83.64,-7.07,0.42,0.43,,,,,,,,,,,,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251004-MockField-1,48c62d36-032d-4000-941e-3b5d958055e0,91.62,,,9.06,,,,,,,197c8984-f292-4a91-838c-b82fb1aaed2d,2025-10-04,20:12:34,2025-10-04T13:12:34,2025-10-04T20:12:34Z,,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,3ac029b9-9615-43b7-9f90-942740d191d1
32,2025-10-04,13:13:07,3,2,"Martinez, Diego",2000001,Right,MOC_SAN,"Vasquez, Ricky",4000001,Right,OPP_VAL,Undefined,2,Top,2,0,1,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,83.17,-4.78,-3.34,2521.35,69.33,8:18,5.97,1.9,6.1,-47.95,1.06,-13.47,2.91,0.92,75.12,-5.07,-0.93,0.42,,,,,,,,,,,,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251004-MockField-1,4a15d293-708c-4c26-9d04-78fd71df87d1,82.32,,,8.05,,,,,,,197c8984-f292-4a91-838c-b82fb1aaed2d,2025-10-04,20:13:07,2025-10-04T13:13:07,2025-10-04T20:13:07Z,,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,039510db-1364-4ad5-abf5-dfb2475ecfde
33,2025-10-04,13:13:39,3,3,"Martinez, Diego",2000001,Right,MOC_SAN,"Vasquez, Ricky",4000001,Right,OPP_VAL,Undefined,2,Top,2,0,2,Fastball,Four-Seam,StrikeCalled,Strikeout,Undefined,Undefined,1,0,,90.32,-2.29,-3.04,2402.85,213.38,1:06,5.85,1.88,6.16,-24.27,16.49,12.38,2.75,-0.5,81.2,-4.9,0.93,0.48,,,,,,,,,,,,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251004-MockField-1,8ee5e528-cf13-48b0-8779-1f962020b484,88.2,,,9.12,,,,,,,197c8984-f292-4a91-838c-b82fb1aaed2d,2025-10-04,20:13:39,2025-10-04T13:13:39,2025-10-04T20:13:39Z,,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,7d300216-bd69-4809-b7d2-0eca868e84d6
34,2025-10-04,13:13:57,1,1,"Martinez, Diego",2000001,Right,MOC_SAN,"Adams, Tyler",4000002,Left,OPP_VAL,Undefined,3,Top,0,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,90.82,-0.23,-2.94,2411.16,212.57,1:05,5.96,1.92,6.15,-15.79,16.81,10.36,2.57,0.28,81.72,-7.75,-1.09,0.45,,,,,,,,,,,,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251004-MockField-1,f0670a4d-3ee7-478c-8dd6-48be84f463f1,89.62,,,9.1,,,,,,,197c8984-f292-4a91-838c-b82fb1aaed2d,2025-10-04,20:13:57,2025-10-04T13:13:57,2025-10-04T20:13:57Z,,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,ba3c1c0f-8333-4097-9d9a-24cd8af0c1c5
35,2025-10-04,13:14:12,1,2,"Martinez, Diego",2000001,Right,MOC_SAN,"Adams, Tyler",4000002,Left,OPP_VAL,Undefined,3,Top,0,1,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,92.97,-2.9,-2.37,2431.81,208.62,12:57,5.93,1.86,6.25,-13.19,15.32,12.03,2.46,0.59,84.56,-7.56,-1.44,0.5,,,,,,,,,,,,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251004-MockField-1,92880c6a-93c5-46a2-8c7e-3ccb2f79aaf8,92.47,,,8.41,,,,,,,197c8984-f292-4a91-838c-b82fb1aaed2d,2025-10-04,20:14:12,2025-10-04T13:14:12,2025-10-04T20:14:12Z,,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,6484d72b-4634-4610-bded-675339b78d8a
36,2025-10-04,13:14:39,1,3,"Martinez, Diego",2000001,Right,MOC_SAN,"Adams, Tyler",4000002,Left,OPP_VAL,Undefined,3,Top,0,2,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,93.93,-2.77,-1.71,2288.05,220.92,1:21,5.9,2.01,6.03,-13.19,20.82,11.98,3.1,-0.59,85.83,-5.98,-0.93,0.44,,,,,,,,,,,,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251004-MockField-1,4e743605-7ceb-4336-b82c-14034e543563,92.46,,,8.1,,,,,,,197c8984-f292-4a91-838c-b82fb1aaed2d,2025-10-04,20:14:39,2025-10-04T13:14:39,2025-10-04T20:14:39Z,,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,dee52e29-05a5-4ab2-93ce-80f42d227bd1
37,2025-10-04,13:14:56,1,4,"Martinez, Diego",2000001,Right,MOC_SAN,"Adams, Tyler",4000002,Left,OPP_VAL,Undefined,3,Top,0,3,0,ChangeUp,Changeup,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,82.94,1.17,-0.45,1672.95,254.55,2:29,5.89,1.9,6.28,-37.21,11.99,19.23,3.61,0.78,73.3,-8.38,1.33,0.47,,,,,,,,,,,,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251004-MockField-1,9800f96a-d139-46f0-b0b6-2723d04cca16,81.51,,,9.64,,,,,,,197c8984-f292-4a91-838c-b82fb1aaed2d,2025-10-04,20:14:56,2025-10-04T13:14:56,2025-10-04T20:14:56Z,,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,bc29cd2c-421c-4993-9b41-4bdf379328d3
38,2025-10-04,13:15:12,1,5,"Martinez, Diego",2000001,Right,MOC_SAN,"Adams, Tyler",4000002,Left,OPP_VAL,Undefined,3,Top,0,3,1,ChangeUp,Changeup,BallinDirt,Walk,Undefined,Undefined,0,0,,85.89,-3.8,-3.98,1721.26,237.36,1:54,5.98,1.9,6.06,-37.76,7.73,16.19,0.84,0.29,77.31,-5.22,-3.03,0.4,,,,,,,,,,,,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251004-MockField-1,e90286f8-5545-4716-b5d9-9690af58de21,85.11,,,8.58,,,,,,,197c8984-f292-4a91-838c-b82fb1aaed2d,2025-10-04,20:15:12,2025-10-04T13:15:12,2025-10-04T20:15:12Z,,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,42e60bda-583f-49ea-8e9d-7aef574bbbd1
39,2025-10-04,13:15:44,2,1,"Martinez, Diego",2000001,Right,MOC_SAN,"Price, Damien",4000003,Right,OPP_VAL,Undefined,3,Top,0,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,93.14,-3.18,-0.78,2390.74,204.7,12:49,5.74,1.9,6.12,-16.02,17.14,12.63,2.98,0.31,83.42,-3.38,-3.15,0.46,,,,,,,,,,,,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251004-MockField-1,b17f8ca9-b98e-4bc2-b685-8c020252b63e,91.19,,,9.72,,,,,,,197c8984-f292-4a91-838c-b82fb1aaed2d,2025-10-04,20:15:44,2025-10-04T13:15:44,2025-10-04T20:15:44Z,,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,8dba6701-d2ec-4c97-97af-0fab0c3afdda
40,2025-10-04,13:16:00,2,2,"Martinez, Diego",2000001,Right,MOC_SAN,"Price, Damien",4000003,Right,OPP_VAL,Undefined,3,Top,0,0,2,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,91.7,-2.6,-1.91,2251.21,209.6,12:59,5.76,1.85,6.18,-16.01,16.07,10.51,2.85,0.25,82.26,-5.56,1.18,0.44,,,,,,,,,,,,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251004-MockField-1,09af23f3-bc50-4a52-a82b-72509de2b78a,90.3,,,9.44,,,,,,,197c8984-f292-4a91-838c-b82fb1aaed2d,2025-10-04,20:16:00,2025-10-04T13:16:00,2025-10-04T20:16:00Z,,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,4a658e61-fb17-4636-a71c-410dd89b7a6d
41,2025-10-04,13:16:24,2,3,"Martinez, Diego",2000001,Right,MOC_SAN,"Price, Damien",4000003,Right,OPP_VAL,Undefined,3,Top,0,0,2,ChangeUp,Changeup,StrikeCalled,Strikeout,Undefined,Undefined,1,0,,85.78,-1.41,-4.05,1646.56,241.79,2:03,5.83,1.86,6.22,-38.67,11.83,13.02,3.57,0.14,76.57,-4.29,1.56,0.46,,,,,,,,,,,,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251004-MockField-1,1ed3ed32-e0c0-4226-9ab1-0feb71543906,83.81,,,9.21,,,,,,,197c8984-f292-4a91-838c-b82fb1aaed2d,2025-10-04,20:16:24,2025-10-04T13:16:24,2025-10-04T20:16:24Z,,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,e61e83c7-0eab-49df-83f1-040466aada39
42,2025-10-04,13:16:59,3,1,"Martinez, Diego",2000001,Right,MOC_SAN,"Banks, Jordan",4000004,Right,OPP_VAL,Undefined,3,Top,1,0,0,Fastball,Four-Seam,InPlay,Undefined,LineDrive,Double,0,0,,92.74,2.19,-3.08,2273.81,208.72,12:57,5.8,2.06,6.14,-15.98,19.43,8.02,3.03,0.57,82.34,-7.09,1.24,0.47,97.41,16.69,-1.86,3209.23,,,,134.9,134.9,-2.24,4.33,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251004-MockField-1,047c8259-b4b3-4340-b86f-75a1224bf379,91.13,,,10.4,,,,0.67,2.63,3.0,197c8984-f292-4a91-838c-b82fb1aaed2d,2025-10-04,20:16:59,2025-10-04T13:16:59,2025-10-04T20:16:59Z,LineDrive,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,78d74882-9996-4fdb-97cb-d552be0eeaae
43,2025-10-04,13:17:31,4,1,"Martinez, Diego",2000001,Right,MOC_SAN,"Flores, Miguel",4000005,Left,OPP_VAL,Undefined,3,Top,1,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,94.96,-1.05,-1.04,2346.01,217.84,1:15,5.83,1.86,6.1,-23.18,16.83,12.13,3.21,-0.37,86.92,-4.88,-1.53,0.41,,,,,,,,,,,,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251004-MockField-1,2e9722fd-a54d-4f82-aaa3-7659a949e6da,93.25,,,8.04,,,,,,,197c8984-f292-4a91-838c-b82fb1aaed2d,2025-10-04,20:17:31,2025-10-04T13:17:31,2025-10-04T20:17:31Z,,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,d40c92e7-0f88-423d-80bf-1d7b3605a0ef
44,2025-10-04,13:18:00,4,2,"Martinez, Diego",2000001,Right,MOC_SAN,"Flores, Miguel",4000005,Left,OPP_VAL,Undefined,3,Top,1,0,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,92.47,-0.22,-1.66,2273.7,215.55,1:11,5.82,1.86,5.98,-18.18,18.97,9.96,3.44,0.16,86.27,-4.1,-1.2,0.43,,,,,,,,,,,,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251004-MockField-1,db99434c-6491-4bbb-a213-c265bd57ddd0,90.78,,,6.2,,,,,,,197c8984-f292-4a91-838c-b82fb1aaed2d,2025-10-04,20:18:00,2025-10-04T13:18:00,2025-10-04T20:18:00Z,,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,e63a010a-ae09-4274-9941-72615b4ff9c2
45,2025-10-04,13:18:20,4,3,"Martinez, Diego",2000001,Right,MOC_SAN,"Flores, Miguel",4000005,Left,OPP_VAL,Undefined,3,Top,1,1,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,92.9,-2.17,-1.66,2431.05,235.76,1:51,5.8,1.92,5.93,-16.05,18.38,9.0,3.02,1.45,85.65,-6.5,-1.69,0.54,,,,,,,,,,,,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251004-MockField-1,731178c6-e655-4fd4-9c3a-a2210732e1d2,91.55,,,7.25,,,,,,,197c8984-f292-4a91-838c-b82fb1aaed2d,2025-10-04,20:18:20,2025-10-04T13:18:20,2025-10-04T20:18:20Z,,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,195d365f-467d-4309-8b0f-b63f93deea65
46,2025-10-04,13:18:49,4,4,"Martinez, Diego",2000001,Right,MOC_SAN,"Flores, Miguel",4000005,Left,OPP_VAL,Undefined,3,Top,1,2,1,Fastball,Four-Seam,InPlay,Undefined,GroundBall,Out,1,0,,92.93,-1.14,-3.08,2288.35,214.24,1:08,5.87,1.83,6.04,-20.33,21.24,11.7,2.94,0.37,84.16,-5.13,1.04,0.44,99.77,-1.37,-34.53,,,,,116.88,116.88,-17.72,,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251004-MockField-1,79d10471-2d39-4791-9d25-74f2a75f9e2b,92.43,,,8.77,,,,0.41,2.55,2.9,197c8984-f292-4a91-838c-b82fb1aaed2d,2025-10-04,20:18:49,2025-10-04T13:18:49,2025-10-04T20:18:49Z,GroundBall,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,4e87cc6f-5bd3-441a-a9cc-054cd5def8e4
47,2025-10-04,13:19:17,5,1,"Martinez, Diego",2000001,Right,MOC_SAN,"Reed, Cameron",4000006,Right,OPP_VAL,Undefined,3,Top,2,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,92.22,-0.19,-3.39,2252.39,206.36,12:52,5.87,1.77,6.12,-19.81,15.56,17.76,2.29,1.01,82.81,-3.9,-0.82,0.48,,,,,,,,,,,,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251004-MockField-1,ab306c73-c5bf-4749-81ec-c6f7ad9b7457,91.22,,,9.41,,,,,,,197c8984-f292-4a91-838c-b82fb1aaed2d,2025-10-04,20:19:17,2025-10-04T13:19:17,2025-10-04T20:19:17Z,,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,d6ce2db7-6d23-4e7d-9372-3ddba3cc3c15
48,2025-10-04,13:19:41,5,2,"Martinez, Diego",2000001,Right,MOC_SAN,"Reed, Cameron",4000006,Right,OPP_VAL,Undefined,3,Top,2,1,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,92.86,-1.14,-1.69,2313.91,217.84,1:15,5.95,1.87,6.05,-9.57,17.62,9.91,2.64,-0.02,85.33,-6.85,1.5,0.4,,,,,,,,,,,,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251004-MockField-1,0c9e38ce-4f75-4009-a556-8b0933e40c46,92.34,,,7.53,,,,,,,197c8984-f292-4a91-838c-b82fb1aaed2d,2025-10-04,20:19:41,2025-10-04T13:19:41,2025-10-04T20:19:41Z,,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,64db0869-5bdd-41df-8dc9-c80f97357e9b
49,2025-10-04,13:20:01,5,3,"Martinez, Diego",2000001,Right,MOC_SAN,"Reed, Cameron",4000006,Right,OPP_VAL,Undefined,3,Top,2,1,1,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,84.04,-3.93,-2.98,2495.19,72.62,8:25,5.97,1.72,6.16,-44.84,-0.32,-11.16,2.97,-0.91,74.29,-7.38,-1.22,0.44,,,,,,,,,,,,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251004-MockField-1,89312704-2b2c-434d-8c46-793d77645703,81.69,,,9.75,,,,,,,197c8984-f292-4a91-838c-b82fb1aaed2d,2025-10-04,20:20:01,2025-10-04T13:20:01,2025-10-04T20:20:01Z,,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,8031fb32-1a43-4fdd-966e-83b40a852d3a
50,2025-10-04,13:20:35,5,4,"Martinez, Diego",2000001,Right,MOC_SAN,"Reed, Cameron",4000006,Right,OPP_VAL,Undefined,3,Top,2,2,1,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,91.53,0.05,-1.2,2334.06,222.28,1:24,5.79,1.96,6.15,-23.75,17.75,13.02,3.19,-0.08,85.53,-4.42,-2.61,0.51,,,,,,,,,,,,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251004-MockField-1,d70ed2f4-c6be-4077-b415-0c18334aef58,90.88,,,6.0,,,,,,,197c8984-f292-4a91-838c-b82fb1aaed2d,2025-10-04,20:20:35,2025-10-04T13:20:35,2025-10-04T20:20:35Z,,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,9679f556-6f33-4231-8fd9-9b2da53016fe
51,2025-10-04,13:21:01,5,5,"Martinez, Diego",2000001,Right,MOC_SAN,"Reed, Cameron",4000006,Right,OPP_VAL,Undefined,3,Top,2,2,2,Fastball,Four-Seam,InPlay,Undefined,GroundBall,Out,1,0,,91.09,-2.38,-3.45,2395.44,210.22,1:00,5.78,1.89,6.15,-15.41,16.07,13.26,2.71,-0.14,82.19,-2.0,-0.05,0.46,82.84,-4.9,33.95,,,,,106.84,106.84,28.75,,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251004-MockField-1,010a568c-f27e-4a84-9fa1-cbe22e1c8936,88.79,,,8.9,,,,-0.01,3.04,2.84,197c8984-f292-4a91-838c-b82fb1aaed2d,2025-10-04,20:21:01,2025-10-04T13:21:01,2025-10-04T20:21:01Z,GroundBall,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,748c6436-ddd2-4e39-803e-1681e4368960
52,2025-10-04,13:21:25,1,1,"Martinez, Diego",2000001,Right,MOC_SAN,"Flores, Miguel",4000005,Left,OPP_VAL,Undefined,4,Top,0,0,0,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,95.19,0.9,-3.67,2341.19,209.4,12:58,5.75,1.93,6.08,-14.46,16.5,9.18,2.59,0.07,87.5,-4.87,-1.93,0.42,,,,,,,,,,,,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251004-MockField-1,31b21835-bc36-4ced-9bad-2ca00753b8bc,94.01,,,7.69,,,,,,,197c8984-f292-4a91-838c-b82fb1aaed2d,2025-10-04,20:21:25,2025-10-04T13:21:25,2025-10-04T20:21:25Z,,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,694c2f2d-512e-453f-a4b2-27571079a331
53,2025-10-04,13:21:58,1,2,"Martinez, Diego",2000001,Right,MOC_SAN,"Flores, Miguel",4000005,Left,OPP_VAL,Undefined,4,Top,0,0,1,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,83.31,-2.17,-1.26,2669.72,71.0,8:22,5.89,1.92,6.15,-44.23,0.31,-15.29,1.0,1.62,75.16,-5.47,-1.59,0.49,,,,,,,,,,,,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251004-MockField-1,33984876-b67a-4212-91f2-4d79d682301f,82.02,,,8.15,,,,,,,197c8984-f292-4a91-838c-b82fb1aaed2d,2025-10-04,20:21:58,2025-10-04T13:21:58,2025-10-04T20:21:58Z,,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,aaa2fb5d-d796-43be-82c5-dcc4ccac42ba
54,2025-10-04,13:22:15,1,3,"Martinez, Diego",2000001,Right,MOC_SAN,"Flores, Miguel",4000005,Left,OPP_VAL,Undefined,4,Top,0,1,1,Slider,Slider,BallinDirt,Undefined,Undefined,Undefined,0,0,,80.84,-1.05,-2.06,2600.17,60.73,8:01,5.88,1.83,6.1,-51.92,-2.12,-16.83,2.72,0.24,73.13,-5.99,-0.85,0.46,,,,,,,,,,,,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251004-MockField-1,c8b15da9-0aaa-49ad-9d38-18efba6eb875,79.51,,,7.71,,,,,,,197c8984-f292-4a91-838c-b82fb1aaed2d,2025-10-04,20:22:15,2025-10-04T13:22:15,2025-10-04T20:22:15Z,,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,3ca4c16b-65c4-4e8f-9fc8-66b5fb34503a
55,2025-10-04,13:22:44,1,4,"Martinez, Diego",2000001,Right,MOC_SAN,"Flores, Miguel",4000005,Left,OPP_VAL,Undefined,4,Top,0,2,1,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,81.89,-1.37,-1.48,2546.54,66.68,8:13,5.86,1.96,6.05,-53.01,-2.19,-12.27,1.99,-0.57,73.96,-5.9,-2.73,0.46,,,,,,,,,,,,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251004-MockField-1,4f2a6096-7e83-4d91-b0f3-a12034dd3f2d,80.06,,,7.93,,,,,,,197c8984-f292-4a91-838c-b82fb1aaed2d,2025-10-04,20:22:44,2025-10-04T13:22:44,2025-10-04T20:22:44Z,,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,e9ffc2af-6218-4e5c-81ec-135d591d94a7
56,2025-10-04,13:23:08,1,5,"Martinez, Diego",2000001,Right,MOC_SAN,"Flores, Miguel",4000005,Left,OPP_VAL,Undefined,4,Top,0,3,1,Slider,Slider,BallCalled,Walk,Undefined,Undefined,0,0,,82.27,0.18,-2.69,2507.62,60.08,8:00,5.89,2.02,5.89,-45.42,-1.98,-13.54,2.13,-0.33,74.38,-6.18,-1.52,0.49,,,,,,,,,,,,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251004-MockField-1,bc7c1b70-6edf-4b2a-9ec9-d92efa002ce6,80.41,,,7.89,,,,,,,197c8984-f292-4a91-838c-b82fb1aaed2d,2025-10-04,20:23:08,2025-10-04T13:23:08,2025-10-04T20:23:08Z,,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,ad87c7b3-002c-4ce6-b432-b2541bda9a0a
57,2025-10-04,13:23:38,2,1,"Martinez, Diego",2000001,Right,MOC_SAN,"Reed, Cameron",4000006,Right,OPP_VAL,Undefined,4,Top,0,0,0,ChangeUp,Changeup,FoulBallFieldable,Undefined,Undefined,Undefined,1,0,,84.18,-3.66,-2.58,1593.26,247.24,2:14,5.76,1.85,6.02,-38.85,6.35,14.29,3.08,-1.1,74.9,-6.42,0.09,0.46,,,,,,,,,,,,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251004-MockField-1,db120342-80ce-4b9d-b93e-fcb3439e90cd,82.37,,,9.28,,,,,,,197c8984-f292-4a91-838c-b82fb1aaed2d,2025-10-04,20:23:38,2025-10-04T13:23:38,2025-10-04T20:23:38Z,,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,9eacb537-c566-4f06-85d7-af15a31c01a5
